"","risk_tolerance","investment_experience","liquidity_needs","platform","time_spent","instrument_type_first_traded","first_deposit_amount","time_horizon","user_id","churn","n_days_gt10_l30d","avg_bal_gt10_l30d"
"4444","med_risk_tolerance","no_investment_exp","very_important_liq_need","both",0,"stock",30,"short_time_horizon","ae0aa733ac556580983b03b6fa708d15",0,22,50.05
"4445","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",59.4738,"stock",2500,"med_time_horizon","7306182eb311d67eb6e50a8a64e95875",0,22,5307.36272727273
"4446","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",0.23755,"stock",30,"long_time_horizon","d7bd8467f33b8ce86f5d90bda2872497",0,21,20.99
"4447","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",5.05255,"stock",100,"short_time_horizon","aa0546fb6180d866b4b16cd7fae78937",0,22,201.823181818182
"4448","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",23.7476666667,"stock",1000,"long_time_horizon","8864603d472693a1c3162984313dc3a3",0,22,1749.13363636364
"4449","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",14.7050666667,"stock",25,"long_time_horizon","87337cb0c515337344ce7f118fe038f2",0,22,733.498636363636
"4450","med_risk_tolerance","limited_investment_exp","very_important_liq_need","both",53.4153333333,"stock",200,"long_time_horizon","636037ab061ec7d142eee2348a961b2e",0,22,318.715704545455
"4451","low_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",8.20961666667,"stock",430.75,"long_time_horizon","f368ba30ae2b460280b213bda299ef05",0,22,11.18
"4452","high_risk_tolerance","no_investment_exp","not_important_liq_need","both",1.63236666667,"stock",10,"short_time_horizon","555b95a8ed430fb303aa0756c343b7e6",0,22,153.554090909091
"4453","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"adr",250,"short_time_horizon","6ac0953bb9dc0e0c6f098d2e0ba4d90e",0,22,2250.55753636364
"4454","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",19.2369333333,"stock",15,"long_time_horizon","05ec916eb1cce6c48be56bbe656737d5",0,22,3561.505
"4455","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"adr",80,"short_time_horizon","e06af9456b5e89e5bd64acb55a24ea45",0,22,12.6028636363636
"4456","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",150,"long_time_horizon","789a4e39e80eba4df62f560bb9f2a15c",0,22,14.8972363636364
"4457","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",56.3315,"stock",1650,"med_time_horizon","e5db371f545ff6e4fda8e501dbc0c82c",0,22,8090.56
"4458","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",0.653433333333,"stock",100,"long_time_horizon","844d98686951a42998d5ea9a333643a9",0,22,4815.13113636364
"4459","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",6.43895,"stock",100,"long_time_horizon","b6c191da1cf1663e362a2661a027aeb6",0,21,184.177142857143
"4460","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",16.1374333333,"stock",500,"short_time_horizon","4e52d37631d73a5d0e0718360294888b",0,22,307.860454545455
"4461","high_risk_tolerance","good_investment_exp","very_important_liq_need","both",0,"stock",200,"long_time_horizon","4901672cc9d2747231025a6923631545",0,22,272.81
"4462","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",25,"long_time_horizon","874bba4edfd56ff5672c6a79502d32f8",0,22,18.7813636363636
"4463","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",31.4481666667,"reit",200,"long_time_horizon","963be0b243d773456c9a32138d9a52e7",0,22,222.210268181818
"4464","med_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",30.5323833333,"stock",40,"short_time_horizon","96dfd7e15026c6ab86d9e8f188849887",0,22,210.61
"4465","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",17.6209666667,"stock",100,"long_time_horizon","5e20836fa1fa17975072ce312e890bf8",0,22,720.374545454545
"4466","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",40.67065,"stock",100,"long_time_horizon","d1ccd54590798062d2340e63b86f3e68",0,22,62.67
"4467","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",50.3567666667,"stock",1000,"short_time_horizon","d48ec4f333ecff0b8d75fe3a40e470b5",0,22,14516.1190909091
"4468","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",190.36965,"etp",50,"short_time_horizon","5a09e92c140b3f8d817452f0b9bef6ce",0,22,409.100909090909
"4469","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",13.6268166667,"etp",1000,"long_time_horizon","9f6de274840fcd6e5d170751c8a65d39",0,22,5717.62863636364
"4470","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",9.28655,"etp",250,"med_time_horizon","cef71c9d557372d5744fef1556509114",0,22,145.516818181818
"4471","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",50,"short_time_horizon","d4e834a59699645679808554fa242617",0,22,60.6695454545455
"4472","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","both",4.62018333333,"mlp",100,"short_time_horizon","fe77d544f5829e4792a93e63f3628ba9",0,22,528.840190909091
"4473","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",56.4709,"stock",25,"med_time_horizon","3e0da878c27d5ef44f8f518573bd3cc5",0,22,299.257272727273
"4474","high_risk_tolerance","no_investment_exp","very_important_liq_need","both",16.6540666667,"stock",50,"short_time_horizon","9bce68890d9120972b0d58890385fd51",0,22,233.562272727273
"4475","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",14.0302666667,"stock",1000,"med_time_horizon","9c6dde44ce819fa576d536e4ff23419b",0,22,3829.87856363636
"4476","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","Android",106.503033333,"stock",200,"long_time_horizon","ddbbbfabdf6b2ae464f3743c8b17e810",0,22,14366.5777272727
"4477","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",16.93065,"stock",500,"med_time_horizon","5e00029427a2c980633b935ec3327e89",0,22,5437.883
"4478","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",1.4914,"stock",500,"med_time_horizon","062eff9aee38b0c4dce902483d4d7d61",0,22,450.98
"4479","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",2.1399,"stock",8.14,"long_time_horizon","2b7e3d49b9c68c05476402a543e3e70c",1,2,10.12
"4480","med_risk_tolerance","no_investment_exp","very_important_liq_need","both",0,"stock",1000,"short_time_horizon","05a133a5e2645ecc155c98affdc44d61",0,22,22124.3281818182
"4481","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",113.155533333,"stock",100,"long_time_horizon","17824f1e38bb56dc4df8dc10184904fe",0,22,1300.25818181818
"4482","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",20.3228333333,"stock",1000,"short_time_horizon","f1f9367b5d564050deb1a6f6d5cf3725",0,22,2212.08398636364
"4483","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",21.7080166667,"stock",3.53,"short_time_horizon","56a6e6fcd47a8443e70f8226c5fce7a6",0,22,1054.97222727273
"4484","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",27.4872666667,"stock",300,"long_time_horizon","1edc586ab774b5e603054f595c41a3a0",0,22,229.349090909091
"4485","high_risk_tolerance","no_investment_exp","very_important_liq_need","both",128.898783333,"mlp",1000,"med_time_horizon","46e9e0f66a59927c403ee1ec4fc3e9f7",0,21,1047.2019047619
"4486","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",69.8216166667,"stock",1000,"short_time_horizon","f5069bbda544b22aa7629afbf50e4363",0,22,3313.13590909091
"4487","high_risk_tolerance","limited_investment_exp","not_important_liq_need","iOS",53.9632,"stock",50,"short_time_horizon","1b02c4218f91498f67928081ac9afa69",0,22,220.414472727273
"4488","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",500,"short_time_horizon","052bebe36aaacf3cca7d26cabd2836b3",0,22,542.122272727273
"4489","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","both",1.95351666667,"stock",50,"short_time_horizon","893745608fdb242ef7f9eba2fc9b93f4",0,22,1720.59136363636
"4490","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",10,"short_time_horizon","2078ce4c54f7710cf65a96dc4ac58e89",0,22,5562.11
"4491","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",14.4417666667,"stock",2000,"short_time_horizon","153599a28bfeda749dd85475a6d626e9",0,22,7019.76363636364
"4492","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",159.042316667,"etp",100,"short_time_horizon","d203a24183757a839c0cc2c0c2c38bf1",0,21,43.2466666666667
"4493","high_risk_tolerance","extensive_investment_exp","very_important_liq_need","iOS",0,"stock",500,"long_time_horizon","d2f2989565e41feb12ec208e49e7e5ba",0,22,659.803636363636
"4494","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",8.2545,"adr",897.79,"long_time_horizon","5c9ffbc836e4023b82c8e559ebf872e2",0,22,54843.9354545455
"4495","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",78.58085,"wrt",10,"short_time_horizon","5926608bac1c2e7eb3338fa88a00b898",1,7,10.1174285714286
"4496","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",186.720433333,"stock",1,"short_time_horizon","d8447245c89ecaaa0ef5f4e265e22436",0,22,1131.90590909091
"4497","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",6.68138333333,"stock",20,"long_time_horizon","567de28f7e94294a5079f3170f11a05f",0,22,105.25555
"4498","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",60,"long_time_horizon","994e5272d9b96eb90b734b001d5093d9",0,22,38.3263636363636
"4499","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",46.8147333333,"stock",1,"short_time_horizon","c4ff3fe0ae768dd8f57d6b33d4ede468",0,22,107.62
"4500","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",44.03715,"stock",1000,"short_time_horizon","d4e5769f3520235e16af365d0a98baa2",0,15,879.456666666667
"4501","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",62.9585,"reit",40.88,"long_time_horizon","cf1a7929082c86fdfbdb47811e9340de",1,2,38.86
"4502","med_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",0,"stock",1500,"med_time_horizon","1f5d69c06d75c14d41c4999f169e6251",0,22,8310.84636363636
"4503","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",12.0354666667,"stock",100,"short_time_horizon","0a3237631e3fa72ad3e8e992841e9e29",0,22,2530.96090909091
"4504","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",60.3297166667,"stock",20,"short_time_horizon","757625de43057b917448d37111a8f7ce",0,22,120.514090909091
"4505","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",1,"short_time_horizon","8fa4a6d651424b7d418800a0845a025c",0,22,2891.66545454545
"4506","med_risk_tolerance","limited_investment_exp","very_important_liq_need","both",43.1163,"stock",60,"long_time_horizon","d754e20fc42e3f53b05a27fad1bba9c5",0,22,719.544363636364
"4507","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",10.3539666667,"stock",1000,"long_time_horizon","e305360217a8ef0932a8a66d8cfa4670",0,22,8615.91136363636
"4508","low_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",30.5101833333,"stock",10,"short_time_horizon","84ba9dcb1bc625f1dade48e361ea7190",0,22,380.443
"4509","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",900,"short_time_horizon","dedc80624e8e1a6c3b2ed5dcf6015d3d",0,22,4964.98525909091
"4510","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",500,"short_time_horizon","a34473570204e045762f0a701109d083",0,22,40524.1559090909
"4511","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",23.0903833333,"stock",2500,"long_time_horizon","26e47e480b0a08c2d9501101422f5a0f",0,22,3004.83727272727
"4512","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",26.1437833333,"stock",200,"short_time_horizon","ac418fdb0f8e4cdeed0d04eba5ec092c",0,22,158.934290909091
"4513","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",37.63025,"stock",1000,"med_time_horizon","032fb9670fcd8305ef5e4c99dfc891e5",0,22,5043.11636363636
"4514","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",4.25918333333,"stock",200,"short_time_horizon","2adc9ac635f25f99010c9f959471d4e5",0,21,23.8828380952381
"4515","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",1.70575,"stock",100,"short_time_horizon","ca88d177585a81fa2b625bd1df9d5c87",0,22,48758.4484
"4516","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",3.03546666667,"stock",1000,"long_time_horizon","7cdfbc2ae05d5cf9c2ac1e386cb4821d",0,22,4325.43818181818
"4517","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",21.6633666667,"stock",500,"short_time_horizon","28b60a0e246376907f0770277bd7bdb1",0,22,2088.37927272727
"4518","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",3.13805,"stock",100,"med_time_horizon","9d38bc673c5655dba858e5ffda1a30ec",0,22,16.36
"4519","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",70.9825,"stock",500,"long_time_horizon","a852db1c89f05bcbe39c2de441137062",0,20,442.5
"4520","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",81.1870166667,"stock",5,"short_time_horizon","7f173c66467dd6e4205688daf202ac8c",0,22,45.4677272727273
"4521","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",12.1037166667,"stock",100,"short_time_horizon","0b05f8d83e97ac57867fe87a2437b21f",1,12,13.1208333333333
"4522","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",13.9083333333,"stock",20,"long_time_horizon","f55741ace6b614e9017a6b6e19367a7f",0,22,10.51
"4523","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",3.89346666667,"adr",100,"long_time_horizon","dfec69b363abe4c5dfefe8b5099cd5d0",0,22,234.768636363636
"4524","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",20.2775666667,"stock",5000,"short_time_horizon","285fbe026288d8eb769d6fd8dc9ad116",0,22,11207.09
"4525","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",75.1479333333,"stock",50,"short_time_horizon","48ccde73dacf2ee2c8cbffcb1d41619f",0,22,12.3828045454545
"4526","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"short_time_horizon","3d85e032d580943853c1d0e1f5bf3f3a",0,22,33346.7577272727
"4527","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",102.133233333,"stock",5,"med_time_horizon","c3d214a8b5563ac99e325c94a5329ebc",0,22,74.8368181818182
"4528","high_risk_tolerance","limited_investment_exp","not_important_liq_need","iOS",8.32328333333,"stock",100,"short_time_horizon","e6239d0178c2cc19e3bc62266679bfa7",0,22,66.17
"4529","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",13.4101333333,"stock",500,"short_time_horizon","71600f0ee4b7ed94221d13f5d9ff63f3",0,22,494.770909090909
"4530","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",49.9326833333,"stock",1000,"short_time_horizon","c56e7f945d45c2163968fcf1203db4af",0,22,27696.5393181818
"4531","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",20,"short_time_horizon","47544240775fa6cc12fbb78d7cf8e33d",0,22,23.8872727272727
"4532","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",15.9367333333,"stock",20,"med_time_horizon","5391f49bc2942cdf9a7d4694c7908b9c",0,22,81.7768181818182
"4533","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",9.16135,"stock",800,"long_time_horizon","0d224f9bfa8f00a0a56fb6f36f76bf89",0,22,4949.36
"4534","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",18.7623333333,"stock",10,"short_time_horizon","d173e22f522422d9c4bc8a0a6553680a",0,12,10.4025
"4535","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",30,"short_time_horizon","1ff6669132d5b83f707b1bf22f9ba1b9",0,22,46.02
"4536","high_risk_tolerance","limited_investment_exp","not_important_liq_need","iOS",19.5048333333,"etp",1000,"med_time_horizon","ff377467d4e28b425266a8b2c8b2f5c7",1,5,1000.838
"4537","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",10,"med_time_horizon","596883f93d6b9ea1e9cd74c60060fbcc",0,22,242.501363636364
"4538","med_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",10,"long_time_horizon","ee8b8a67d3d6e36853202015f7859a8f",1,21,661.369761904762
"4539","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",205.448933333,"stock",100,"short_time_horizon","a3a91b7ef524af3bd483c323e8e3ba37",0,21,95.84
"4540","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",55.0479,"stock",5,"short_time_horizon","281ebab487b2b6904712961a2de7a503",0,22,27.5445454545455
"4541","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",4.47918333333,"mlp",1000,"long_time_horizon","891aae28c1c0fb8474ec697cc750b1cb",0,22,27237.7163636364
"4542","high_risk_tolerance","no_investment_exp","not_important_liq_need","iOS",0.747333333333,"stock",2500,"short_time_horizon","f3b50277dcaec22a597b5da5777e481f",0,22,8809.85363636364
"4543","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",1000,"short_time_horizon","209aa6d6f47da64895b9e2b980aca29e",0,22,9981.73136363636
"4544","med_risk_tolerance","no_investment_exp","very_important_liq_need","both",42.2456833333,"stock",10,"short_time_horizon","e166923069abfc7616c130e8e877a8c2",0,22,86.4627227272727
"4545","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",129.521016667,"stock",500,"long_time_horizon","b485c63122f5eb7fab447dd8f0f1f4bb",0,22,1406.53045454545
"4546","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",0,"stock",100,"long_time_horizon","e7ce340fb1d27b1b6b540f911442991a",0,22,176.759090909091
"4547","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",38.6914666667,"stock",50,"long_time_horizon","923a6faf40e5ef2366723de0b6deb024",0,22,693.286818181818
"4548","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",3.09433333333,"stock",50,"med_time_horizon","72551d96cd585a40820791686bd4669e",0,22,46.7045454545455
"4549","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",1.99538333333,"stock",1500,"long_time_horizon","e044f46091be21f8b1b7bcfc3eec62d6",0,22,3684.71
"4550","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",100,"long_time_horizon","146af51e6ac71d73549b7b9ed6085565",0,22,95.6508863636364
"4551","med_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",0,"stock",20,"short_time_horizon","3f89b68be24da56ba0fc8a35b7a63662",0,22,20.9704545454545
"4552","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",18.1286166667,"stock",20,"short_time_horizon","e138a1370ff27d3cc5ef962811a026d4",0,22,19.39
"4553","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",85.4835666667,"stock",50,"short_time_horizon","b219f6a2ed2e1e8dc4a8b2cae33140a5",0,22,161.73345
"4554","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",4.56215,"stock",50,"short_time_horizon","d46e6fa770a5a413f1ed2dbb10c5e5a7",0,22,98.985
"4555","high_risk_tolerance","limited_investment_exp","not_important_liq_need","iOS",36.4514166667,"stock",300,"short_time_horizon","4f6c713d20885ef49142348305b8f871",0,22,179.123727272727
"4556","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",7.99673333333,"stock",25,"med_time_horizon","c004dc53be92682c968d7d23e5a77346",0,22,492.679545454545
"4557","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",32.3171833333,"stock",1,"short_time_horizon","68a24dc5f88285fa91490eb0a8fe2954",0,22,1047.10409090909
"4558","high_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",30.4942833333,"mlp",500,"med_time_horizon","1c19fa7451644f27f715d1f7a1667898",0,22,54196.5990909091
"4559","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",44.5982,"stock",100,"short_time_horizon","e4aebb80276e72bcff9f5e1c8aea36ba",0,22,1927.19181818182
"4560","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",30,"long_time_horizon","037e58576806d395be3124824ed903c8",0,22,129.473636363636
"4561","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",33.3001833333,"stock",500,"short_time_horizon","02ba8e7b2c5996ec667597d6a36e8b01",0,22,545.892727272727
"4562","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",0,"stock",5,"short_time_horizon","38952ec62b602402f86116307b2c8a64",0,22,107.020181818182
"4563","med_risk_tolerance","limited_investment_exp","very_important_liq_need","both",39.7465833333,"etp",1000,"short_time_horizon","7dcf0e11682d18505df5e127abfa1fe8",0,22,4309.11181818182
"4564","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",150.4738,"stock",25,"med_time_horizon","f4504ae4a5142b1e3c9780dc5f6f5d05",0,22,18.1613636363636
"4565","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",10.19935,"stock",1000,"short_time_horizon","a451c170a69c5f7d62e894880c49c10b",0,22,1306.26607272727
"4566","high_risk_tolerance","no_investment_exp","very_important_liq_need","Android",0,"stock",150,"short_time_horizon","af1b69efbfe97b2d1a1fc168cfc28fd6",0,20,813.1035
"4567","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",200,"short_time_horizon","57b3111c95f720494c9d4578c3636bdc",0,22,197.16
"4568","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",1.64076666667,"stock",25,"short_time_horizon","659ddaffb63dcff8636267951c5f126d",0,22,21.61
"4569","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",7.67003333333,"stock",40,"long_time_horizon","0ee1c5d34c5d6bc0af382cc51eabea5c",0,21,11.78
"4570","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",500,"long_time_horizon","ed5117711e03d03e06df145d4a1cde93",0,22,209.16
"4571","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",120,"med_time_horizon","ce93c8273d5b2614ff8e7496c96e91b7",0,22,58.7668181818182
"4572","med_risk_tolerance","limited_investment_exp","very_important_liq_need","both",0,"stock",10000,"med_time_horizon","4aebd74aa64b487ada82d38fc140be60",0,22,6732.28227272727
"4573","med_risk_tolerance","good_investment_exp","very_important_liq_need","iOS",6.48675,"stock",10,"long_time_horizon","2e76a0c00764ed25768259ec62dd46d2",0,22,2991.02590909091
"4574","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",32.6894,"stock",30,"short_time_horizon","52f55b6eae7620d993d7c133847b14ab",0,22,464.329090909091
"4575","med_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",1.78745,"stock",5,"short_time_horizon","0503b35d3715f13fec0a6b7319a32a4f",0,22,11.3495454545455
"4576","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",23.8211333333,"stock",100,"short_time_horizon","032e789e3c83c3f5c00c9c5d6c7e0224",0,22,113.320909090909
"4577","high_risk_tolerance","good_investment_exp","very_important_liq_need","Android",15.17475,"stock",10000,"med_time_horizon","2a90e608f552eddd0cfb75dd56d60f19",0,22,46227.0586363636
"4578","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",25,"short_time_horizon","cf03cb443ad0e9084dd36eba578e6903",0,22,34.9654545454545
"4579","high_risk_tolerance","good_investment_exp","somewhat_important_liq_need","iOS",17.8144166667,"stock",100,"short_time_horizon","0a22de4621bebc90f06f3e0f99709704",0,21,808.550714285714
"4580","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",9.45183333333,"stock",5,"short_time_horizon","43f043443a371d69dc1c207240a439c7",0,22,87.4463636363636
"4581","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",1.94611666667,"stock",25,"short_time_horizon","9cd403f19330ab226e30ce1cc278716e",0,22,12.0018181818182
"4582","high_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",29.57365,"etp",1,"long_time_horizon","e9997b5ac089f2721c9614e4652f8b43",0,22,493.869090909091
"4583","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",26.7636166667,"stock",1000,"long_time_horizon","75c50d1123c13f05e79e1d232b76854b",0,22,22371.2695454545
"4584","med_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",100,"long_time_horizon","be5e8bdc8f5f7c2e9dc1cecd019d214a",0,22,138.233636363636
"4585","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",3.4239,"stock",20,"short_time_horizon","2ac2c10a08772b8ac51f7a874d91d9ba",0,22,102.28315
"4586","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",0,"stock",75,"short_time_horizon","339ce4198eb0543c8263cc47765b8b64",0,22,182.207727272727
"4587","high_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",68.3585,"stock",100,"long_time_horizon","82fb6c418b778f9f20f30b898d541853",0,22,2331.35363636364
"4588","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",50,"long_time_horizon","e0eb6a1f496bedeff9d93c9ec9cbfbc6",0,22,208.94
"4589","high_risk_tolerance","no_investment_exp","very_important_liq_need","iOS",25.67355,"stock",40,"short_time_horizon","76fef85d8716ad77c8d99a4f7f93990b",0,22,19.9
"4590","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",14.9285333333,"stock",100,"med_time_horizon","babe95147ccfcf735b1e4145dbb425bb",0,22,434.386509090909
"4591","med_risk_tolerance","no_investment_exp","very_important_liq_need","Android",40.04565,"stock",100,"short_time_horizon","1a167d1e6d0ec81e84257a7f772f4569",0,22,167.942045454545
"4592","high_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",16.8714833333,"stock",5,"short_time_horizon","4e55c604a3245d040f003a07da59f286",0,22,61.37
"4593","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",50,"short_time_horizon","6dbc1355c38417238e21a6c93fc831c1",0,22,31.61
"4594","high_risk_tolerance","limited_investment_exp","very_important_liq_need","both",0,"stock",100,"short_time_horizon","09a6cf393c0e25487ac8b9b2a228624b",0,22,27.9848272727273
"4595","med_risk_tolerance","limited_investment_exp","very_important_liq_need","Android",6.28706666667,"stock",100,"med_time_horizon","b0feb5e135e005b876eaa7cdef51a322",0,22,97.6431818181818
"4596","med_risk_tolerance","limited_investment_exp","very_important_liq_need","both",4.81828333333,"stock",120,"short_time_horizon","cbbefac295c8a0d80c0f127a2f54d2f5",0,22,17.2977272727273
"4597","high_risk_tolerance","limited_investment_exp","very_important_liq_need","iOS",0,"stock",500,"short_time_horizon","269118822a3a05d63112d260bcf0fbef",0,21,186.901428571429
"4598","med_risk_tolerance","limited_investment_exp","somewhat_important_liq_need","iOS",5.08753333333,"stock",10,"short_time_horizon","42d9f130f6bfbef6436d3e46180515be",0,22,51.0805090909091
"4599","med_risk_tolerance","no_investment_exp","somewhat_important_liq_need","iOS",4.42815,"stock",20,"short_time_horizon","e65e048071b2711fc1b8e1c6c05f8e97",0,22,13.905
